Primary_id,Primary_type,Secondary_id,Secondary_type,Secondary_relation,Title,Author,Edition,Collection,Features,Volumes,Notes,ChineseTime,Time,OpenAccess,URL
hanji_600,hanji,,,,洛陽伽藍記集證,(後魏)楊衒之-撰;(清)吳若準-集證,錢塘吳氏校刻本,史-地理,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_601,hanji,,,,洛陽伽藍記鉤沉,(後魏)楊衒之-原撰;(清)唐晏鉤沈,民國六年潮陽鄭氏龍谿精舍叢書本,史-地理,fulltext-read;fulltext-search;fulltext-download,,,[D民國][Y六年],1917,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_602,hanji,,,,洛陽伽藍記合校本,(後魏)楊衒之-撰;(民國)張宗祥-校輯,民國十九年張氏鐵如意館原稿本,史-地理,fulltext-read;fulltext-search;fulltext-download,,,[D民國][Y十九年],1930,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_603,hanji,,,,南朝佛寺志,(清)孫文川-撰;陳作霖-編,清末上元孫氏原刊本,史-地理,fulltext-read;fulltext-search;fulltext-download,,,[D清末],1875-1911,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_604,hanji,,,,天童寺志,"(清)聞性道,釋德介-同撰",清嘉慶間重刊本,史-地理,fulltext-read;fulltext-search;fulltext-download,,,[D清][E嘉慶],1796-1820,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_605,hanji,,,,七塔寺志,"(民國)陳寥士-纂,馬契西-補正",民國二十六年排印本,史-地理,fulltext-read;fulltext-search;fulltext-download,,,[D民國][Y二十六年],1937,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_606,hanji,,,,明州岳林寺志,"(清)顧岱-鑒定,戴明琮-纂輯",清康熙間原刊本,史-地理,fulltext-read;fulltext-search;fulltext-download,,,[D清][E康熙],1662-1722,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_607,hanji,,,,大昭慶律寺志,(清)吳樹虛-纂輯,清光緖八年錢塘丁氏重刊本,史-地理,fulltext-read;fulltext-search;fulltext-download,,,[D清][E光緖][Y八年],1882,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_608,hanji,,,,勅建淨慈寺志,(清)釋際祥-纂輯,清光緖十四年錢塘嘉惠堂丁氏重刻本,史-地理,fulltext-read;fulltext-search;fulltext-download,,,[D清][E光緖][Y十四年],1888,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_609,hanji,,,,龍井見聞錄,(清)汪孟鋗-撰,清光緖十年錢塘嘉惠堂丁氏刻本,史-地理,fulltext-read;fulltext-search;fulltext-download,,,[D清][E光緖][Y十年],1884,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_610,hanji,,,,武林梵志,(明)吳之鯨-撰,清乾隆四十五年欽定文淵閣四庫全書抄本,史-地理,fulltext-read;fulltext-search;fulltext-download,,,[D清][E乾隆][Y四十五年],1780,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_611,hanji,,,,武林理安寺志,(清)杭世駿-撰,清光緖四年刊本,史-地理,fulltext-read;fulltext-search;fulltext-download,,,[D清][E光緖[[Y四年],1619,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_612,hanji,,,,武林靈隱寺志,(清)孫治-輯;徐增-重修;釋戒顯-校訂,清光緖十四年錢唐嘉惠堂丁氏重刊本,史-地理,fulltext-read;fulltext-search;fulltext-download,,,[D清][E光緖][Y十四年],1888,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_613,hanji,,,,增修雲林寺志,"(清)厲鶚,張熷-輯;釋義果-參訂",清光緖十四年錢塘嘉惠堂丁氏刻本,史-地理,fulltext-read;fulltext-search;fulltext-download,,,[D清][E光緖][Y十四年],1888,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_614,hanji,,,,續修雲林寺誌,"(清)沈鑅彪-撰;釋儀謙,釋達受-校",清光緖十四年錢塘嘉惠堂丁氏重刊本,史-地理,fulltext-read;fulltext-search;fulltext-download,,,[D清][E光緖][Y十四年],1888,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_615,hanji,,,,雲居聖水寺志,"(清)釋諔湛,釋明倫-同輯;釋通淵,釋實懿-重編",清光緖十八年錢塘丁氏重刻本,史-地理,fulltext-read;fulltext-search;fulltext-download,,,[D清][E光緖][Y十八年],1892,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_616,hanji,,,,雲棲紀事,(清)佚名-輯,清光緖錢塘丁氏重刊本,史-地理,fulltext-read;fulltext-search;fulltext-download,,,[D清][E光緖],1875-1908,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_617,hanji,,,,潭柘山岫雲寺志,(清)神穆德-撰;釋義菴-續撰,清嘉慶間至光緖間遞刊本,史-地理,fulltext-read;fulltext-search;fulltext-download,,,[D清][E嘉慶],1796-1820,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_618,hanji,,,,雲門山志,(民國)岑學呂-撰,民國年間雲門寺排印本,史-地理,fulltext-read;fulltext-search;fulltext-download,,,[D民國],1912-3000,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_619,hanji,,,,雲居山志,(民國)岑學呂-編,民國年間雲門寺排印本,史-地理,fulltext-read;fulltext-search;fulltext-download,,,[D民國],1912-3000,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_620,hanji,,,,龍興祥符戒壇寺志,(清)張大昌-輯,清光緖十九年錢塘嘉惠堂丁氏刊本,史-地理,fulltext-read;fulltext-search;fulltext-download,,,[D清][E光緖][Y十九年],1893,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_621,hanji,,,,西谿梵隱志,"(清)吳本泰-輯;黃燦,黃啟圻-較;釋智一-編",清光緖七年武林丁氏八千卷樓刊本,史-地理,fulltext-read;fulltext-search;fulltext-download,,,[D清][E光緖][Y七年],1881,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_622,hanji,,,,崇福寺志,(清)朱文藻-纂輯;釋真源-參訂,清光緖七年錢塘丁氏刊本,史-地理,fulltext-read;fulltext-search;fulltext-download,,,[D清][E光緖][Y七年],1881,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_623,hanji,,,,續崇福寺志,(清)章庭棫-纂輯;釋懋成-參訂,清光緖七年錢塘丁氏刊本,史-地理,fulltext-read;fulltext-search;fulltext-download,,,[D清][E光緖][Y七年],1881,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_624,hanji,,,,武進天寧寺志,(民國)濮一乘-編審,民國三十七年排印本,史-地理,fulltext-read;fulltext-search;fulltext-download,,,[D民國][Y三十七年],1948,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_625,hanji,,,,金山龍遊禪寺志略,"(清)釋行海-修輯,蔣超-較正,釋超智-編次",民國二十五年金山江天寺景清刊本,史-地理,fulltext-read;fulltext-search;fulltext-download,,,[D民國][Y二十五年],1936,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_626,hanji,,,,金山志,(清)盧見曾-撰,清光緖二十六年雅雨堂重刊本,史-地理,fulltext-read;fulltext-search;fulltext-download,,,[D清][E光緒][Y二十六年],1900,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_627,hanji,,,,續金山志,(清)釋秋崖-撰,清光緖二十六年刊本,史-地理,fulltext-read;fulltext-search;fulltext-download,,,[D清][E光緒][Y二十六年],1900,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_628,hanji,,,,金陵大報恩寺塔志,(民國)張惠衣-著,民國二十六年國立北京硏究院史學硏究會排印本,史-地理,fulltext-read;fulltext-search;fulltext-download,,,[D民國][Y二十六年],1937,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_629,hanji,,,,金陵梵剎志,(明)葛寅亮-編;(民國)濮大凡-總校,民國二十五年金山江天寺印本,史-地理,fulltext-read;fulltext-search;fulltext-download,,,[D民國][Y二十五年],1936,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_630,hanji,,,,鳳凰山聖果寺志,(清)釋超乾-脩輯,清光緖七年泉塘丁氏刻本,史-地理,fulltext-read;fulltext-search;fulltext-download,,,[D清][E光緖][Y七年],1881,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_631,hanji,,,,堯峯山志,(明)陳仁錫-輯略;張封-攷定,明崇禎年間刊本,史-地理,fulltext-read;fulltext-search;fulltext-download,,,[D明][E崇禎],1628-1644,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_632,hanji,,,,寶華山志,(清)釋定菴-輯;劉名芳-纂修;釋文海-重校,清乾隆間釋聖性刊本,史-地理,fulltext-read;fulltext-search;fulltext-download,,,[D清][E乾隆],1736-1795,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_633,hanji,,,,鄧尉山聖恩寺志,(明)熊開元-裁定;周永年-編輯;王煥如-參訂,民國十九年聖恩寺藏本,史-地理,fulltext-read;fulltext-search;fulltext-download,,,[D民國][Y十九年],1930,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_634,hanji,,,,鼎湖山慶雲寺志,(清)釋成鷲-纂述;丁易-總修,清康熙五十六年序刊本,史-地理,fulltext-read;fulltext-search;fulltext-download,,,[D清][E康熙][Y五十六年],1717,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_635,hanji,,,,華峯山志,(清)釋鑑傳-著;孫寶章-參,清光緖二十六年增城海門禪院自刊本,史-地理,fulltext-read;fulltext-search;fulltext-download,,,[D清][E光緒],1875-1908,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_636,hanji,,,,徑山志,"(明)李燁然-刪定;徐文龍,陳懋德-訂;宋奎光-輯",明天啟四年原刊本,史-地理,fulltext-read;fulltext-search;fulltext-download,,,[D明][E天啟][Y四年],1624,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_637,hanji,,,,西天目祖山志,(明)釋廣賓-纂輯;(清)釋際界-增訂,清嘉慶九年序刊本,史-地理,fulltext-read;fulltext-search;fulltext-download,,,[D清][E嘉慶][Y九年],1804,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_638,hanji,,,,攝山志,(清)陳毅-輯;汪志伊-删補;錢大昕-考訂,清乾隆五十五年蘇州府署雕板,史-地理,fulltext-read;fulltext-search;fulltext-download,,,[D清][E乾隆][Y五十五年],1790,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_639,hanji,,,,平山堂圖志,(清)趙之壁-編纂,清乾隆三十年揚州官署原刊本,史-地理,fulltext-read;fulltext-search;fulltext-download,,,[D清][E乾隆][Y三十年],1765,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_640,hanji,,,,鼓山志,(清)黃任修-輯;張伯謨-參訂,清乾隆二十六年刊本,史-地理,fulltext-read;fulltext-search;fulltext-download,,,[D清][E乾隆][Y二十六年],1761,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_641,hanji,,,,常熟縣破山興福寺志,(明)程嘉燧-輯,"崇禎十五年序刊本,卷五據清本配補",史-地理,fulltext-read;fulltext-search;fulltext-download,,,[D 明][E崇禎][Y十五年],1642,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_642,hanji,,,,南朝寺考,(清)劉世珩-撰,民國三十三年普慧大藏經刊行會校印本,史-地理,fulltext-read;fulltext-search;fulltext-download,,,[D民國][Y三十三年],1944,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_643,hanji,,,,重修曹谿通志,"(清)汪永瑞,史樹駿-訂正;馬元,釋真樸-重修;劉學禮-重鐫",清道光十六年懷善堂重鐫本,史-地理,fulltext-read;fulltext-search;fulltext-download,,,[D清][E道光][Y十六年],1836,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_644,hanji,,,,大嶼山志,(民國)筏可和尚-鑑定;釋明慧-編,民國四十六年香港寶蓮禪寺排印本,史-地理,fulltext-read;fulltext-search;fulltext-download,,,[D民國][Y四十六年],1957,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_645,hanji,,,,勅建弘慈廣濟寺新志,(清)釋湛祐-遺藁;釋然叢-編輯;余賓碩-較訂,清康熙四十三年大悲壇藏板,史-地理,fulltext-read;fulltext-search;fulltext-download,,,[D清][E康熙][Y四十三年],1704,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_646,hanji,,,,厦門南普陀寺志,"(民國)虞愚,釋寄塵-撰",民國二十二年厦門南普陀寺排印本,史-地理,fulltext-read;fulltext-search;fulltext-download,,,[D民國][Y二十二年],1933,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_647,hanji,,,,獻花巖志,(明)陳沂-著;歐陽廕-校,明萬曆三十一年盧陵歐陽廕校刊本,史-地理,fulltext-read;fulltext-search;fulltext-download,,,[D明][E萬曆][Y三十一年],1603,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_648,hanji,,,,靈谷禪林志,(清)釋德鎧-撰,清光緖十二年重刻本,史-地理,fulltext-read;fulltext-search;fulltext-download,,,[D清][E光緒][Y十二年],1886,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_649,hanji,,,,靈巖記畧,"(清)釋退翁-述意,釋殊致-輯",鈔本,史-地理,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_650,hanji,,,,靈巖志畧,(清)王鎬-編輯,鈔本,史-地理,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_651,hanji,,,,青銅自考,(清)俞益謨-著,清鈔本,集-別集,fulltext-read;fulltext-search;fulltext-download,,,[D清],1616-1911,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_652,hanji,,,,三省礦防考,(明)劉應元-撰,明隆慶元年刊本,史-政書,fulltext-read;fulltext-search;fulltext-download,,,[D明][E隆慶][Y元年],1566,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_653,hanji,,,,王少司馬奏疏,(清)潘錫恩-輯,清光緖七年求是齋刊本,史-詔令奏議,fulltext-read;fulltext-search;fulltext-download,,,[D清][E光緒][Y七年],1881,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_654,hanji,,,,掌銓題稿,(明)高拱-撰,清乾隆十六年高玉生補刊本,史-詔令奏議,fulltext-read;fulltext-search;fulltext-download,,,[D清][E乾隆][Y十六年],1751,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_655,hanji,,,,嘉靖新例,(明)張時徹-編,明嘉靖間刊本,史-詔令奏議,fulltext-read;fulltext-search;fulltext-download,,,[D明][E嘉靖],1522-1566,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_656,hanji,,,,撫畿疏草,(明)張鳳翔-撰,明刊本,史-詔令奏議,fulltext-read;fulltext-search;fulltext-download,,,[D明],1368-1644,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_657,hanji,,,,書房內則例,(清)佚名-編,清內府烏絲欄朱墨精鈔本,史-詔令奏議,fulltext-read;fulltext-search;fulltext-download,,,[D清],1616-1911,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_658,hanji,,,,籌辦夷務始末,"(清)文慶,賈楨,寶鋆等-敕纂",清內府抄本,史-別史,fulltext-read;fulltext-search;fulltext-download,,,[D清],1616-1911,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_659,hanji,,,,籌辦夷務始末補遺,蔣廷黻-編,民國間抄本,史-別史,fulltext-read;fulltext-search;fulltext-download,,,[D民國],1912-3000,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_660,hanji,,,,蒼梧軍門志,(明)應檟-編輯,明嘉靖三十二(癸丑)年刊本,史-地理,fulltext-read;fulltext-search;fulltext-download,,,[D明][E嘉靖][Y三十二年],1553,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_661,hanji,,,,鹽政志,(明)朱廷立等-撰,明嘉靖八年刊本,史-政書,fulltext-read;fulltext-search;fulltext-download,,,[D明][E嘉靖][Y八年],1529,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_662,hanji,,,,皇明典禮,(明)惠帝敕-撰,烏絲欄影鈔本,史-政書,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_663,hanji,,,,平妖奏議,(明)趙彥-撰,明天啟間刊藍印本,史-詔令奏議,fulltext-read;fulltext-search;fulltext-download,,,[D明][E天啟],1621-1627,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_664,hanji,,,,綸扉笥草,(明)佚名-撰,明萬曆間刊本,史-詔令奏議,fulltext-read;fulltext-search;fulltext-download,,,[D明][E萬曆],1573-1620,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_665,hanji,,,,歷官表奏,(明)嚴嵩-撰,明嘉靖間鈐山堂活字本,史-詔令奏議,fulltext-read;fulltext-search;fulltext-download,,,[D明][E嘉靖],1522-1566,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_666,hanji,,,,李忠肅公集,(明)李邦華-撰,清乾隆間活字本,史-詔令奏議,fulltext-read;fulltext-search;fulltext-download,,,[D清][E乾隆],1736-1795,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_667,hanji,,,,銓曹奏畧,(明)李日宣-撰,明崇禎間敬修堂刊本,史-詔令奏議,fulltext-read;fulltext-search;fulltext-download,,,[D明][E崇禎],1628-1644,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_668,hanji,,,,留計疏草,(明)畢自嚴-撰,明天啟間刊本,史-詔令奏議,fulltext-read;fulltext-search;fulltext-download,,,[D明][E天啟],1621-1627,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_669,hanji,,,,曾襄愍公奏議,(明)曾銑-撰,明萬曆十五(丁亥)年刊本,史-詔令奏議,fulltext-read;fulltext-search;fulltext-download,,,[D明][E萬曆],1573-1620,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_670,hanji,,,,楊襄毅公奏疏,(明)楊博-撰,明萬曆間刊本,史-詔令奏議,fulltext-read;fulltext-search;fulltext-download,,,[D明][E萬曆],1573-1620,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_671,hanji,,,,國朝典彙,(明)徐學聚-編,明天啟間刊本,史-政書,fulltext-read;fulltext-search;fulltext-download,,,[D明][E天啟],1621-1627,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_672,hanji,,,,論語意原,(宋)鄭汝諧-撰,清乾隆敕刻武英殿聚珍本,經-四書,fulltext-read;fulltext-search;fulltext-download,,,[D清][E乾隆],1736-1795,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_673,hanji,,,,春秋釋例,(晉)杜預-撰,清乾隆敕刻武英殿聚珍本,經-春秋,fulltext-read;fulltext-search;fulltext-download,,,[D清][E乾隆],1736-1795,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_674,hanji,,,,春秋傳說例,(宋)劉敞-撰,清乾隆敕刻武英殿聚珍本,經-春秋,fulltext-read;fulltext-search;fulltext-download,,,[D清][E乾隆],1736-1795,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_675,hanji,,,,春秋經解,(宋)孫覺-撰,清乾隆敕刻武英殿聚珍本,經-春秋,fulltext-read;fulltext-search;fulltext-download,,,[D清][E乾隆],1736-1795,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_676,hanji,,,,春秋辨疑,(宋)蕭楚-撰,清乾隆敕刻武英殿聚珍本,經-春秋,fulltext-read;fulltext-search;fulltext-download,,,[D清][E乾隆],1736-1795,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_677,hanji,,,,春秋考,(宋)葉夢得-撰,清乾隆敕刻武英殿聚珍本,經-春秋,fulltext-read;fulltext-search;fulltext-download,,,[D清][E乾隆],1736-1795,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_678,hanji,,,,春秋集註,(宋)高閌-撰,清乾隆敕刻武英殿聚珍本,經-春秋,fulltext-read;fulltext-search;fulltext-download,,,[D清][E乾隆],1736-1795,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_679,hanji,,,,續呂氏家塾讀詩記,(宋)戴溪-撰,清乾隆敕刻武英殿聚珍本,經-詩,fulltext-read;fulltext-search;fulltext-download,,,[D清][E乾隆],1736-1795,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_680,hanji,,,,絜齋毛詩經筵講義,(宋)袁燮-撰,清乾隆敕刻武英殿聚珍本,經-詩,fulltext-read;fulltext-search;fulltext-download,,,[D清][E乾隆],1736-1795,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_681,hanji,,,,儀禮集釋,(宋)李如圭-撰,清乾隆敕刻武英殿聚珍本,經-禮,fulltext-read;fulltext-search;fulltext-download,,,[D清][E乾隆],1736-1795,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_682,hanji,,,,易說,(宋)司馬光-撰,清乾隆敕刻武英殿聚珍本,經-易,fulltext-read;fulltext-search;fulltext-download,,,[D清][E乾隆],1736-1795,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_683,hanji,,,,吳園周易解,(宋)張根-撰,清乾隆敕刻武英殿聚珍本,經-易,fulltext-read;fulltext-search;fulltext-download,,,[D清][E乾隆],1736-1795,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_684,hanji,,,,郭氏傳家易說,(宋)郭雍-撰,清乾隆敕刻武英殿聚珍本,經-易,fulltext-read;fulltext-search;fulltext-download,,,[D清][E乾隆],1736-1795,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_685,hanji,,,,易原,(宋)程大昌-撰,清乾隆敕刻武英殿聚珍本,經-易,fulltext-read;fulltext-search;fulltext-download,,,[D清][E乾隆],1736-1795,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_686,hanji,,,,誠齋易傳,(宋)楊萬里-撰,清乾隆敕刻武英殿聚珍本,經-易,fulltext-read;fulltext-search;fulltext-download,,,[D清][E乾隆],1736-1795,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_687,hanji,,,,易象意言,(宋)蔡淵-撰,清乾隆敕刻武英殿聚珍本,經-易,fulltext-read;fulltext-search;fulltext-download,,,[D清][E乾隆],1736-1795,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_688,hanji,,,,易學濫觴,(元)黃澤-撰,清乾隆敕刻武英殿聚珍本,經-易,fulltext-read;fulltext-search;fulltext-download,,,[D清][E乾隆],1736-1795,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_689,hanji,,,,易緯乾坤鑿度,(漢)鄭玄-注,清乾隆敕刻武英殿聚珍本,經-易,fulltext-read;fulltext-search;fulltext-download,,,[D清][E乾隆],1736-1795,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_690,hanji,,,,易緯稽覽圖,(漢)鄭玄-注,清乾隆敕刻武英殿聚珍本,經-易,fulltext-read;fulltext-search;fulltext-download,,,[D清][E乾隆],1736-1795,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_691,hanji,,,,易緯通卦驗,(漢)鄭玄-注,清乾隆敕刻武英殿聚珍本,經-易,fulltext-read;fulltext-search;fulltext-download,,,[D清][E乾隆],1736-1795,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_692,hanji,,,,易緯是類謀,(漢)鄭玄-注,清乾隆敕刻武英殿聚珍本,經-易,fulltext-read;fulltext-search;fulltext-download,,,[D清][E乾隆],1736-1795,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_693,hanji,,,,易緯乾鑿度,(漢)鄭玄-注,清乾隆敕刻武英殿聚珍本,經-易,fulltext-read;fulltext-search;fulltext-download,,,[D清][E乾隆],1736-1795,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_694,hanji,,,,易緯辨終備,(漢)鄭玄-注,清乾隆敕刻武英殿聚珍本,經-易,fulltext-read;fulltext-search;fulltext-download,,,[D清][E乾隆],1736-1795,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_695,hanji,,,,易緯乾元序制記,(漢)鄭玄-注,清乾隆敕刻武英殿聚珍本,經-易,fulltext-read;fulltext-search;fulltext-download,,,[D清][E乾隆],1736-1795,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_696,hanji,,,,易緯坤靈圖,(漢)鄭玄-注,清乾隆敕刻武英殿聚珍本,經-易,fulltext-read;fulltext-search;fulltext-download,,,[D清][E乾隆],1736-1795,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_697,hanji,,,,禹貢指南,(宋)毛晃-撰,清乾隆敕刻武英殿聚珍本,經-書,fulltext-read;fulltext-search;fulltext-download,,,[D清][E乾隆],1736-1795,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_698,hanji,,,,禹貢說斷,(宋)傅寅-撰,清乾隆敕刻武英殿聚珍本,經-書,fulltext-read;fulltext-search;fulltext-download,,,[D清][E乾隆],1736-1795,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_699,hanji,,,,夏僎尚書詳解,(宋)夏僎-撰,清乾隆敕刻武英殿聚珍本,經-書,fulltext-read;fulltext-search;fulltext-download,,,[D清][E乾隆],1736-1795,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_700,hanji,,,,陳經尚書詳解,(宋)陳經-撰,清乾隆敕刻武英殿聚珍本,經-書,fulltext-read;fulltext-search;fulltext-download,,,[D清][E乾隆],1736-1795,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_701,hanji,,,,融堂書解,(宋)錢時-撰,清乾隆敕刻武英殿聚珍本,經-書,fulltext-read;fulltext-search;fulltext-download,,,[D清][E乾隆],1736-1795,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_702,hanji,,,,欽定詩經樂譜全書,(清)高宗敕-撰,清乾隆敕刻武英殿聚珍本,經-樂,fulltext-read;fulltext-search;fulltext-download,,,[D清][E乾隆],1736-1795,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
